,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
5948,857190,11170,retweet,47d5df0778effb11e420e258d493ad7e0bb465dc31e32aa2471ace59976c5061,"RT ŠLFHIPHUS Biden-Marcos Jr. reaffmaral defense, PH neocolonial statusieFS Press Release With 2, 2023 “Permanent is US military precision in the Philippines at the beginning of the American colonization period, but it has not done much to stem the expiration of China."" htps:/tcocco/49yLCX",,1683028640,Twitter,,49ylcx american beginning biden china colonization defense expiration htps jr marcos military neocolonial period permanent ph philippines precision press reaffmaral release rt statusiefs stem tcocco šlfhiphus,26,,,15,40,neutral,,0
984,2691209,6310,retweet,5b76a3b08bf2da455418ca0a15e251237385986a58a1b8efa38914b1abccdb2a,"RT @CollinSLKoh Beijing warns Manila that expansion of U.S. military access under EDCA, which is motivated by PRC actions endangering peace in SCS, is ""endangering peace"". 🙃https://t.co/kfdXSVR2a8",,1678587569,Twitter,,access actions beijing edca endangering endangering expansion manila military motivated peace peace prc rt scs warns,16,,,31,14,opposing,,0
26029,1753290,69658,retweet,c31744d4d4cebf18f14e7e2b60ae51a14013c0e5e5765abdb0973be4071542c7,"RT @TheIntlMagz Thread 👇🏻 #Philippines 🇵🇭 | The Communist Party of the Philippines revealed that key leaders Benito Tiamzon and Wilma Austria were brutally tortured and killed by the US-backed military, along with eight other prisoners on August 21, 2022. https://t.co/FZSVH3ktlo",,1682074419,Twitter,,2022 21 august austria backed benito brutally communist key killed leaders military party philippines prisoners revealed rt thread tiamzon tortured wilma,21,,,122,7,opposing,,0
4752,3838442,31377,retweet,fb96e7f8c4e448f4e1ec2df2324b05cd949121f7c0b25ad8a1b74c5ef95a27d7,"RT £Thinking PinoyPH Nung campaign, first presidential who can and step foot in the US. Two US visits is tas the second, woth full military times, after being taken by the US while being taken by China, asking what PBM wants for the Philippines. Why is that! Watppps:/tco1WNZApex",,1683410209,Twitter,,campaign china foot full military nung pbm philippines pinoyph presidential rt step tas tco1wnzapex times visits watppps woth £thinking,19,,,34,24,neutral,,0
943,4837288,15244,retweet,a08f26b58e9fb0dfe2fb9a8b21e9a27443cfd87b87bd8829022f7ed5b8e01d67,"RT @SyLicoNgaAko 🇨🇳 is gaslighting, blaming the US for increasing tension in the South China Sea. The root of all this mess is 🇨🇳 illegal expansion in the South China Sea; it has militarized islands in the disputed waters, and the continuing harassment of Filipino fishermen by the Chinese ships.",,1680895045,Twitter,,blaming china china chinese continuing disputed expansion filipino fishermen gaslighting harassment illegal increasing islands mess militarized root rt sea sea ships south south tension waters,25,,,11,33,supportive,,0
5876,5581109,105923,retweet,643e2018cf364a434ead8a37a8053e26f7ba515855d3b7588de20a0299cb7008,RT @nowyouknowph Members of progressive organizations on Thursday protested against a military agreement between the Philippines and the United States that allows American troops to use Filipino military camps and called for its outright abolition. https://t.co/4prCU8SMnr,,1675391918,Twitter,,abolition agreement american called camps filipino members military military organizations outright philippines progressive protested rt states thursday troops united,19,,,10,11,opposing,,0
4045,1729299,93441,retweet,642292dd0363494ae0076c7e4907bfada6acfb7d6dd79d21722bee82f45d7701,"RT @IndoPac_Info 1) #US military poised to secure new access to key #Philippines bases The expansion is part of a broader push in the Indo-Pacific to buttress U.S. force posture, reinforce alliances and deter #China An announcement is expected as soon as this week. https://t.co/I4Kwk1VRJn",,1675177686,Twitter,,access alliances announcement bases broader buttress china deter expansion expected force indo key military pacific part poised posture push reinforce rt secure week,23,,,13,38,supportive,,0
2721,2120092,6044,retweet,c1815d5475ffd231fc4d700fe47fb400b0abb99fb5be731fc1da34ace5e6ea76,RT @societyofhonor I see the mainstream Philippine press all headlined China's criticism of EDCA bases. None called it an arrogant intrusion by China into Philippine sovereign affairs. No headline mentioned China's unlawful presence in Philippine seas. At least the US asks.,,1678665900,Twitter,,affairs arrogant asks bases called china china china criticism edca headline headlined intrusion mainstream mentioned philippine philippine philippine presence press rt seas sovereign unlawful,24,,,10,28,supportive,,0
357,2821282,2804,retweet,45354e835897a846f52251e63e04c7c71fd0ac528fd2a390d9329ebca69bbdf3,"RT @Antiwarcom Philippines in Talks With US, Australia on Joint South China Sea Patrols US says attacks on Philippine vessels in disputed waters will invoke the US-Philippine Mutual Defense Treaty by Dave DeCamp @DecampDave #Philippines #Australia #SouthChinaSea #China https://t.co/IyzxT0BUeI https://t.co/Net6w95fyr",,1677193037,Twitter,,attacks australia china china dave decamp defense disputed invoke joint mutual patrols philippine philippine philippines rt sea south talks treaty vessels waters,22,,,13,115,supportive,,0
4936,1137416,98925,retweet,5f13d0840c00c3659547a23f35075d728dd4317aa1481db20f6b348f4b9cd1d0,"RT @bahaynadilaw spain, america, japan, and britain should exempt filipinos from visa as compensation for colonizing us",,1682698170,Twitter,,america britain colonizing compensation exempt filipinos japan rt spain visa,10,,,1906,6,neutral,,0
6592,6639290,15347,retweet,559bf3bb360067160848b58dc3cba0a78024a233e87517fc87b8a7c067311ba8,"RT @anthonyocampo the idea that filipino immigrant nurses are living the american dream is a myth. so many work themselves to literal death so they can support family far, far away in a country ravaged by american colonialism. they’re living through, and in spite of, an american-made nightmare.",,1683459202,Twitter,,american american american colonialism country death dream family filipino idea immigrant literal living living made myth nightmare nurses ravaged rt spite support work,23,,,69,7,opposing,,0
4070,3725721,93441,retweet,bde5e922c37eed65260a87d9055c67e63e25138a2f98c4cb64f9683abaf2f046,"RT @IndoPac_Info #Philippine military bases with #US access won’t be used for offensive actions, says Marcos This after Chinese FM spokesman warned that expanding the number of bases under EDCA may draw the Philippines “into a potential conflict in the #TaiwanStrait ” https://t.co/wFzccRVygz https://t.co/I5OgMzRFyU",,1681312737,Twitter,,access actions bases bases chinese conflict draw edca expanding fm marcos military number offensive philippines potential rt spokesman warned won,20,,,94,38,supportive,,0
19547,765938,77077,retweet,66d505a6dd0d66e319c7d2c363f8e04025e33eec6bc224cb80bf7db2f3d90aa1,"RT @Frontlinestory #Filipinos protest against the #US-#Philippines largest-ever military drills that starts from April 11, calling for the US to get out of the country. #Philippines #USA #Filipino #militarycamp #SouthEastAsia #Balikatan #protest #America #UnitedStates https://t.co/T61ZSgRioS",,1681271849,Twitter,,11 april calling country drills largest military protest protest rt starts,11,,,14,9,opposing,,0
7225,2495663,5272,retweet,39e053a72aee10cfe38fd74fc745af0f43ab42679e7218d6aebcd2378e067317,"RT @romapancake ""But there are Filipino-Americans involved!"" Yeah. They have the luxury of working on a Broadway musical because they weren't tortured, executed, or disappeared during Marcos's reign, nor are they suffering under the current Marcos regime, led by Imelda's son, Ferdinand Jr.",,1673897220,Twitter,,americans broadway current disappeared executed ferdinand filipino imelda involved jr led luxury marcos marcos musical regime reign rt son suffering tortured working yeah,23,,,17,7,opposing,,0
3232,1753617,8544,retweet,b3bd7946fcf765542094def289bc9441b995ac27b85d1a542be6220b49f44232,"RT ösmningews Duterte: When we were fed by China, no American came and helped #Gican inMasa # ForMasa #EDCA #MDT ottps://t.co/dxp27g6701",,1683722775,Twitter,,american china duterte dxp27g6701 fed formasa helped inmasa ottps rt ösmningews,11,,,12,161,opposing,,0
6703,2236505,243100,retweet,10019d2588a095592c6fa96a1d06262d362fa88d7db087dc2da66ac46c139381,"RT @altermidya 'Candle lighting vs EDCA' “We don’t need them here. We could improve our capability on our own, we do not need foreign troops to protect us. Why are we depending on America for the last 125 years? Look at us, are we capacitated?” - Gov. Mamba said in an interview 📸Cagayan PIO https://t.co/wBQpaE2xHK",,1681825274,Twitter,,america cagayan candle capability capacitated depending don edca foreign gov improve interview lighting mamba pio protect rt troops years,19,,,29,5,opposing,,0
8499,2309480,27464,retweet,e2d97fb18e891365c2e86452272eb6abdf308598df8f2f31b914a2da4e77ce98,"RT @USNHistory #OTD in 1942 the Battle of Bataan ended, resulting in the Bataan Death March, where 60,000 - 80,000 Filipino and American prisoners of war were forced to transfer to Camp O'Donnell, near Capas, Tarlac. 📷: Japanese troops guard American POWs https://t.co/8enVgF1miI",,1681061249,Twitter,,000 000 60 80 american american bataan bataan battle camp capas death donnell ended filipino forced guard japanese march pows prisoners resulting rt tarlac transfer troops war,27,,,12,18,neutral,,0
10461,1867542,5587,retweet,b84563398e37ab72ab0c9694a1fd36f4a7f6eb52e36cc4fae2725721f69c97b3,"RT @CollinSLKoh Asked if the EDCA sites can be used for offensive operations, Carlson said these facilities could be used ""for whatever the Philippine government invites the US to do"". https://t.co/hqYPDc8rjp",,1684297612,Twitter,,asked carlson edca facilities government invites offensive operations philippine rt sites,11,,,11,16,supportive,,0
425,2449814,41097,retweet,609a89c73fbb31da36beadc7ff35806b1b3c7d5958e754e0d64a213a2b8ee068,"RT Šcarlabrews After all, PBBM again blames EDCA, let be  known of 2014 that kind of harmony. Who's the president of that time??",,1675511563,Twitter,,blames edca harmony kind pbbm president rt time šcarlabrews,9,,,29,32,opposing,,0
31850,1078769,164554,retweet,dd9786ada3264dfe6ac8dd04f20a92007db17de7d480b6867cd7cab39e153b66,"RT @ElbridgeColby Ask the Taiwanese, Japanese, Filipinos, South Koreans, and Australians whether they welcome a strong American military presence. Chinese aren’t the only people who live in Asia. Others get a voice and vote too.",,1682479253,Twitter,,american aren asia australians chinese filipinos japanese koreans live military people presence rt south strong taiwanese voice vote,18,,,30,8,supportive,,0
11077,6678585,203163,retweet,777a1ee9d2f2cc8f9616aab9641872009a17f37efa9d4b30578ec4b3ecf4c4ce,"RT @SecDef The EDCA supports combined training, exercises, and interoperability between our forces. Expanding the EDCA will strengthen our alliance and accelerate modernization of our combined military capabilities. (3/5)",,1675327494,Twitter,,accelerate alliance capabilities combined combined edca edca exercises expanding forces interoperability military modernization rt strengthen supports training,17,,,11,8,supportive,,0
302,2056141,2804,retweet,1643ba2ed629310656f1ef78970c1c9515987bc425e9ed8b8b4c35aa5ca9bebd,"RT @BenjaminNorton Britain and Japan (both of which previously colonized parts of China) are joining the US in preparing for war with China. Britain and Japan signed a military agreement allowing troops to be deployed to each other's country, while planning joint exercises https://t.co/FlBnACVPoq",,1673682085,Twitter,,agreement allowing britain britain china china colonized country deployed exercises japan japan joining joint military parts planning preparing previously rt signed troops war,23,,,69,115,opposing,,0
3612,5725491,7544,retweet,8fb7884a2511efa1ed5c5b41fffd1b0aa891a5683fc641d7eb50475e50c97bdf,"RT önariantix1 “EdCAANIA “allies spre.. This should be conditionless, reefed at the addi national bases. We don't have any leverage. With PBBM shouldance hat EDCA tils:/tcoh/hjwKOT4P",,1678348780,Twitter,,addi allies bases conditionless edca edcaania hat hjwkot4p leverage national pbbm reefed rt shouldance spre tcoh tils önariantix1,18,,,10,93,neutral,,0
2534,6399592,7430,retweet,e70d62c8abbd207244f73f455e59d1c38f6fb8c3f4625f0468b3aa3a06666142,"RT @pcogovph The government will soon introduce the use of biofertilizer to Filipino farmers to lessen dependence on expensive, imported, petroleum-based fertilizers, President Ferdinand R. Marcos Jr. said Tuesday. READ: https://t.co/DB8hWngvsD https://t.co/xogj0elIFi",,1677630455,Twitter,,based biofertilizer dependence expensive farmers ferdinand fertilizers filipino government imported introduce jr lessen marcos petroleum president read rt tuesday,19,,,21,25,neutral,,0
1462,3195388,26836,retweet,871fc4ab0c5e8e7928f076de3ceca2e3dbec385c5f9e362c7650cb497c2bfe1b,"RT @IndoPac_Info The #Philippines could be #Australia’s most important defence partner in SE Asia Philippines could be an important partner because of its location & potential willingness, as an ally of the US, to grant access & logistical support to Australian forces. https://t.co/UVHobkh51Q",,1684578963,Twitter,,access ally asia australian defence forces grant important important location logistical partner partner philippines potential rt se support willingness,19,,,52,30,supportive,,0
709,6053108,369120,retweet,b817b4915fd625c7853d1de93fb35d1634b8a41ff0680cd138fd66fa112ebf3d,RT The U.S. Navy sailed a warship through the Taiwan Strait #AsiaPacific #NATO #Taiwan #Taipei #China #Beijing #USA #SouthChinaSea #TaiwanStrait #Military #Philippines #Manila #Vietnam #Japan #EuropeanUnion https://t.co/d0mIPkCjNF,,1676380033,Twitter,,china japan manila military navy rt sailed strait taiwan warship,10,,,20,22,neutral,,0
2355,6541773,4862,retweet,0e2b88fd0e8200c72f4bd2f383de6c9a4a4bc84579b1ef9c053d374bcc060548,"RT @Kanthan2030 In the Philippines, the President’s sister - who is also a Senator - warns against getting trapped in the U.S.-China rivalry. The US wants to turn Filipinos into Asia’s Ukrainians — sacrificial pawns in a future war against Beijing. https://t.co/DKkgivb6Iv",,1678271914,Twitter,,asia beijing china filipinos future pawns philippines president rivalry rt sacrificial senator sister trapped turn ukrainians war warns,18,,,123,107,opposing,,0
